n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.291457286,0.261339664,0.548540347,0.951440168,0.410147659,0.825310327,0.926556023,0.412009188,0.19402654,0.25092643,0.921456232,0.356082724,0.762395072,0.346474282,0.22939442,411
0.964824121,0.800149735,0.924254624,0.468775139,0.913100322,0.625833313,0.209936394,0.533199883,0.163588012,0.565019991,0.097849164,0.718505288,0.738029825,0.818395143,0.721664771,0
0.226130653,0.840408294,0.93651043,0.708162538,0.288648564,0.229423287,0.458972646,0.286915457,0.434998543,0.581047568,0.393350994,0.813004853,0.830651453,0.624944619,0.209991219,0
0.376884422,0.648066476,0.889224064,0.07056728,0.115785633,0.913859499,0.398202242,0.472209076,0.697170991,0.29354396,0.842221651,0.408619518,0.825439223,0.530520536,0.423226648,0
0.969849246,0.325882824,0.616808735,0.235534114,0.85344857,0.316721905,0.139080703,0.978066001,0.046109019,0.003096143,0.864376187,0.450053846,0.848956103,0.421716186,0.780862571,323.7065868
0.75879397,0.967603031,0.823383292,0.869540258,0.162421311,0.042743145,0.280709273,0.903344829,0.118224811,0.103492894,0.536009191,0.784407512,0.626623079,0.874594266,0.961177681,0
0.40201005,0.934292325,0.909924237,0.622463312,0.19697603,0.700441634,0.038774928,0.343782983,0.162945492,0.869724137,0.495256975,0.456546559,0.339974164,0.486532075,0.598952443,593.9361277
0.56281407,0.869395295,0.713322762,0.589616291,0.85640246,0.996737895,0.705616182,0.465740155,0.578934661,0.745421176,0.195962967,0.092149979,0.300811372,0.546340841,0.717879445,0
0.763819095,0.917797089,0.772611985,0.474809541,0.916657419,0.928205092,0.369703789,0.632943146,0.040589805,0.720726446,0.168514322,0.962190975,0.298452466,0.668292787,0.915210903,0
0.683417085,0.427710672,0.955565371,0.804315247,0.456280565,0.274015917,0.087578092,0.787479093,0.001273366,0.906695012,0.325928436,0.60363687,0.611915756,0.770807239,0.728706133,1165.321357
0.201005025,0.32721779,0.997497921,0.383796126,0.743848485,0.172212308,0.864976101,0.488821805,0.138403666,0.505605528,0.30875833,0.835821713,0.509138974,0.273216439,0.443221555,523.4211577
0.924623116,0.66445016,0.864900625,0.304901429,0.544734823,0.547447232,0.192428718,0.020839545,0.029465566,0.101112215,0.239915262,0.645970276,0.197374518,0.015369789,0.96420282,0
0.442211055,0.335296314,0.868759415,0.505002513,0.926481163,0.446144812,0.216914991,0.55084864,0.488678758,0.876722486,0.23557699,0.879716495,0.722362322,0.516385513,0.992775823,626.3672655
0.48241206,0.479463852,0.659378233,0.604208882,0.328717766,0.828103179,0.416220422,0.682124924,0.50525212,0.189396617,0.127484616,0.224296728,0.982016525,0.225878261,0.632148528,420.0439122
0.251256281,0.149242426,0.918239762,0.98433862,0.729703846,0.407318324,0.500160972,0.780503982,0.424918307,0.900447526,0.957629592,0.818691238,0.651935339,0.972133096,0.872835528,904.2834331
0.155778894,0.716267137,0.899185966,0.752138062,0.382345271,0.787039972,0.764759507,0.209233571,0.241274088,0.876266553,0.805688938,0.274654666,0.087406147,0.106836732,0.579035189,583.7984032
0.673366834,0.341579795,0.833254726,0.742873342,0.399719109,0.783089008,0.174803114,0.552187058,0.39896244,0.597832125,0.828196237,0.624459872,0.728349316,0.046857823,0.951442362,692.6526946
0.447236181,0.578471157,0.249557463,0.917072907,0.977520416,0.939083758,0.805449393,0.538468868,0.459869999,0.262337388,0.04512129,0.810252112,0.166766125,0.151160563,0.358292899,36.26147705
0.27638191,0.587267534,0.622476574,0.457779952,0.909011257,0.752687677,0.701427163,0.197574688,0.987455227,0.307521016,0.251600494,0.700228461,0.712361412,0.961830981,0.755118693,0
0.105527638,0.326084679,0.670089267,0.787716343,0.985938217,0.219910492,0.581767258,0.001862593,0.198671682,0.404473637,0.547256535,0.609994144,0.131092507,0.456750406,0.569661061,440.5129741
0.743718593,0.653247369,0.853507502,0.740539221,0.771571269,0.010324375,0.990221036,0.468757039,0.159744267,0.984279254,0.489753788,0.626735897,0.103090684,0.616629851,0.434629413,0
0.909547739,0.747129356,0.992040066,0.856671937,0.700988418,0.334331132,0.423117219,0.698426014,0.57434035,0.035503673,0.273860049,0.921311648,0.831453333,0.886851447,0.984069073,974.8502994
0.939698492,0.87330649,0.479330253,0.886444389,0.94905639,0.825387824,0.232908193,0.727903242,0.288839715,0.259986514,0.32262435,0.720679844,0.531529716,0.7441787,0.863427988,741.3592814
0.889447236,0.903892815,0.949123412,0.609902841,0.060917974,0.182318387,0.203494801,0.885019344,0.135620239,0.84267399,0.19899996,0.617140552,0.411767751,0.233342465,0.396310158,574.500998
0.165829146,0.467311614,0.823546103,0.271687919,0.755755637,0.096153451,0.255843894,0.815202123,0.04642304,0.807884982,0.930428255,0.850862871,0.415002531,0.167739417,0.62095824,447.2215569
0.638190955,0.773810669,0.268936655,0.276760067,0.54599076,0.922338922,0.570057504,0.124173937,0.288670941,0.208926759,0.525660056,0.681278204,0.504410889,0.415326437,0.561044931,177.1397206
0.743718593,0.653247369,0.853507502,0.740539221,0.771571269,0.010324375,0.990221036,0.468757039,0.159744267,0.984279254,0.489753788,0.626735897,0.103090684,0.616629851,0.434629413,0
0.095477387,0.843786721,0.866540122,0.743140958,0.267837396,0.514014677,0.432567995,0.524842675,0.53321025,0.60891225,0.143962831,0.809934786,0.945604622,0.727927677,0.165674478,318.5888224
0.492462312,0.168488636,0.822841621,0.121442229,0.17482723,0.567143476,0.152961083,0.822363032,0.09215867,0.405882585,0.594378534,0.652517048,0.831372984,0.396226853,0.720223768,0
0.829145729,0.481706495,0.771132689,0.497475258,0.527768185,0.989346871,0.774760208,0.368809965,0.158945061,0.550566015,0.398683074,0.336401513,0.632014883,0.251376425,0.812034476,485.8043912
0.311557789,0.122076382,0.916093277,0.6819048,0.838563495,0.087358285,0.70904194,0.393329073,0.18508206,0.202967781,0.053203864,0.384563998,0.410107989,0.040646436,0.859969859,0
0.487437186,0.653691329,0.958735047,0.417261226,0.920141304,0.833246071,0.869930197,0.425560535,0.429666365,0.605843844,0.570011114,0.670958951,0.107971313,0.123582295,0.436065163,383.9121756
0.693467337,0.594096217,0.987124167,0.472344594,0.844278042,0.860018904,0.227058772,0.546032317,0.202485895,0.192990548,0.343249642,0.733385576,0.879285977,0.417966052,0.821266153,0
0.979899497,0.139196421,0.782257743,0.895945256,0.659154136,0.603754201,0.026738536,0.239577198,0.096312525,0.826346523,0.997160794,0.738843406,0.555674078,0.453411493,0.347754173,502.5508982
0.190954774,0.134612364,0.735752223,0.394760009,0.65311185,0.795446544,0.444848641,0.9075041,0.032512755,0.417108217,0.561883913,0.106362926,0.697253171,0.19463048,0.675292623,0
0.291457286,0.105624392,0.745764911,0.827228443,0.240929963,0.403834262,0.898693825,0.28845651,0.413333067,0.895592307,0.268399397,0.580006991,0.009291688,0.918103592,0.632471858,673.998004
0.030150754,0.885204904,0.380381398,0.464834024,0.319517175,0.20827092,0.446362656,0.872174524,0.036790894,0.554844752,0.137624209,0.256956083,0.915777708,0.488315634,0.651278198,16.4011976
0.251256281,0.745371806,0.558781856,0.46288203,0.324948203,0.240493584,0.631513426,0.72132139,0.113156823,0.308042389,0.799853919,0.987616679,0.253001126,0.601030169,0.830700122,451.6626747
0.814070352,0.184914089,0.689900261,0.445972573,0.336585737,0.53780322,0.093460481,0.300101548,0.087410989,0.402387964,0.071380772,0.226129951,0.150171669,0.160823361,0.886006744,0
0.603015075,0.370587191,0.936495839,0.797182936,0.215024946,0.420784398,0.010528126,0.576731961,0.079693469,0.659759588,0.747014195,0.824940032,0.12236351,0.224607102,0.889822571,1342.00998
0.512562814,0.900155497,0.517453119,0.725811123,0.488712639,0.177827496,0.974801169,0.296513362,0.016452818,0.749900811,0.04327266,0.421208612,0.922988389,0.151724543,0.833383048,995.6467066
0.020100503,0.105358964,0.830872773,0.442934386,0.386950194,0.967212204,0.831539896,0.908341009,0.180100224,0.674189377,0.477659518,0.230949242,0.754966215,0.185715564,0.581761922,422.5429142
0.809045226,0.421377399,0.743177177,0.947446974,0.58678303,0.878323231,0.476173855,0.567027045,0.014636776,0.880666752,0.712728509,0.808402784,0.7221155,0.129214916,0.803490091,1020.964072
0.613065327,0.526174455,0.53433841,0.74697015,0.406583,0.516812421,0.563778314,0.966732376,0.20069708,0.454646258,0.068060799,0.786575615,0.903230526,0.96336505,0.750813031,852.1337325
0.854271357,0.602386585,0.940531069,0.821322328,0.23248994,0.955695433,0.312181209,0.039887077,0.218036122,0.863295664,0.183103055,0.247525021,0.04022164,0.203079746,0.74475526,686.4670659
0.638190955,0.939182805,0.917022701,0.81088851,0.872294343,0.645823331,0.165623288,0.210259918,0.544398799,0.994078911,0.323752015,0.700631432,0.891073824,0.337762929,0.284318188,434.8283433
0.783919598,0.383393489,0.568358017,0.189811915,0.015978388,0.616946089,0.265389156,0.923676112,0.468851653,0.650323398,0.319442921,0.789045975,0.759105676,0.376300726,0.517361974,106.5129741
0.286432161,0.085508631,0.893920707,0.713426489,0.718729061,0.591660604,0.801818781,0.245697681,0.218758551,0.968083952,0.33655943,0.915959649,0.45381338,0.685550057,0.405265721,610.3293413
0.688442211,0.264969719,0.540415803,0.665082355,0.246805203,0.698224175,0.860195786,0.175599694,0.693090957,0.318157382,0.146311027,0.499408186,0.34463464,0.069833546,0.752911915,459.8562874
0.201005025,0.880679757,0.47322141,0.547591707,0.524058265,0.283977288,0.289108284,0.454829279,0.034600514,0.203720139,0.090186022,0.46536293,0.196215917,0.226980241,0.549797547,586.0139721
0.361809045,0.8355468,0.596960425,0.715466756,0.721877775,0.816899177,0.78764032,0.424788195,0.146811313,0.837278877,0.697583878,0.567709736,0.056092301,0.074184834,0.999256089,753.2155689
0.175879397,0.009724456,0.440928746,0.992991517,0.464199351,0.293662512,0.719684427,0.061351905,0.237652402,0.029771428,0.059386268,0.686149362,0.881650385,0.387385949,0.645488162,71.33133733
0.487437186,0.540054877,0.748595418,0.287288063,0.030972091,0.695523254,0.569183978,0.262266624,0.113013146,0.645630584,0.604413292,0.896700143,0.234174608,0.300616827,0.571513225,229.7864271
0.618090452,0.618456825,0.490268301,0.389811748,0.015758891,0.963730159,0.12025089,0.08747641,0.616818301,0.289384748,0.335971116,0.819275168,0.207261048,0.919130307,0.792705056,213.7325349
0.542713568,0.399066192,0.515629225,0.737356425,0.25662803,0.876549488,0.906303777,0.666249948,0.546112771,0.712522922,0.724753997,0.315269998,0.534884846,0.193016312,0.613546057,416.2195609
0.125628141,0.938772558,0.756435875,0.492820277,0.078836577,0.221792836,0.727486661,0.783922534,0.004979601,0.440224108,0.240041322,0.349072647,0.118894602,0.678430399,0.42169833,613.0578842
0.286432161,0.709970794,0.985495004,0.791787188,0.133368315,0.714915547,0.655370527,0.424322548,0.41908518,0.017348558,0.04225055,0.155869118,0.038035815,0.145310259,0.446160208,599.6506986
0.165829146,0.352779388,0.743876286,0.831289817,0.50856515,0.518878394,0.626240999,0.090915944,0.571679365,0.19309758,0.250152904,0.751536445,0.000372842,0.00032534,0.180643951,329.6067864
0.271356784,0.657121691,0.737041029,0.689530878,0.323455886,0.492230545,0.771537632,0.302155406,0.290019021,0.505155896,0.167575815,0.354904352,0.255940366,0.174325049,0.872156931,810.1796407
0.301507538,0.563268977,0.813160875,0.215728793,0.872111314,0.903005664,0.643453448,0.367579311,0.628384706,0.268005481,0.619986259,0.455425099,0.492039676,0.141886448,0.065396222,0
0.351758794,0.008995199,0.829822757,0.3032862,0.778060986,0.11501877,0.65016151,0.129593555,0.07177738,0.511019168,0.891201126,0.728953483,0.465323268,0.15000075,0.91530283,435.3632735
0.16080402,0.865697509,0.423783602,0.683569864,0.445607447,0.420697235,0.094547022,0.289086173,0.041049499,0.168547269,0.25867767,0.562450223,0.43451915,0.302392583,0.539106444,573.9780439
0.291457286,0.94927381,0.39322772,0.004178404,0.810570063,0.629016312,0.650726218,0.327682381,0.093734656,0.601954571,0.432430914,0.965193204,0.478518355,0.201021991,0.718751193,0
0.949748744,0.191888591,0.737414991,0.974750827,0.807672087,0.456734859,0.127556681,0.792058863,0.052128885,0.673276762,0.991252254,0.98638161,0.019118462,0.383227901,0.877291746,1248.61477
0.412060302,0.337743398,0.986900017,0.49835976,0.381247408,0.939922081,0.353564767,0.02840726,0.29359364,0.54697261,0.271217846,0.918061707,0.10525405,0.788623395,0.935582382,758.6007984
0.231155779,0.586256738,0.46490651,0.557471746,0.764961722,0.962485695,0.635915633,0.745949982,0.241335545,0.487930671,0.057469407,0.078919269,0.919089213,0.451698722,0.885047833,0
0.412060302,0.029371036,0.823629504,0.260949733,0.416286572,0.974679946,0.729845797,0.156878261,0.339238373,0.634422093,0.449013146,0.09914016,0.309859337,0.441582512,0.720130417,139.8842315
0.587939698,0.889716259,0.978455443,0.821470666,0.285948921,0.068091245,0.119351964,0.464315379,0.108246248,0.601439354,0.01005266,0.995554024,0.507207728,0.24135188,0.708190831,147.9820359
0.296482412,0.008710331,0.873129155,0.861006978,0.731343243,0.077374388,0.633002872,0.502423909,0.081636685,0.539638201,0.372205382,0.649680179,0.628153165,0.154848219,0.641309541,153.5848303
0.105527638,0.415423199,0.68449164,0.843977676,0.25499601,0.929325812,0.190966212,0.612761986,0.172376161,0.30695138,0.245227164,0.34978129,0.883438142,0.164188731,0.633049475,582.6546906
0.296482412,0.199184745,0.419581045,0.978897168,0.340162962,0.301753977,0.925403156,0.038897786,0.097273855,0.387632299,0.431081171,0.592401586,0.719503277,0.473130582,0.914754498,994.0718563
0.884422111,0.932781557,0.440679837,0.268915642,0.739012644,0.840096308,0.09256205,0.953446552,0.059344979,0.448317706,0.19487555,0.971506564,0.256330008,0.44030165,0.681724442,0
0.693467337,0.682536876,0.649750546,0.301487951,0.802938366,0.413821538,0.674921393,0.783161103,0.059738813,0.257370974,0.341382847,0.599154929,0.071168963,0.813517694,0.679716381,510.5908184
0.889447236,0.289670988,0.943038334,0.828553881,0.442561582,0.06436596,0.587003234,0.310283122,0.225556062,0.84879372,0.656854069,0.817714261,0.314248415,0.954017139,0.606666995,0
0.201005025,0.956470039,0.663074017,0.660033518,0.757329074,0.424893049,0.733753375,0.17762096,0.416676937,0.022345917,0.400035187,0.51850178,0.190438299,0.680093406,0.963706013,576.4011976
0.050251256,0.004280281,0.59499997,0.845619894,0.887089493,0.97392479,0.31261978,0.821693524,0.122348882,0.344729752,0.935410242,0.376261308,0.46211325,0.807792611,0.429982783,557.0598802
0.190954774,0.578343509,0.481339701,0.503719068,0.326934202,0.755989721,0.46682357,0.649401408,0.694530403,0.694607045,0.114894214,0.680659094,0.466145469,0.395189449,0.746274181,60.43113772
0.40201005,0.069691525,0.739046553,0.595883989,0.642381997,0.618281134,0.955472894,0.135678683,0.303347682,0.343199532,0.052069681,0.216670253,0.22751926,0.087930741,0.101482659,263.2255489
0.693467337,0.439919013,0.727506457,0.662243393,0.303534324,0.619722081,0.094071663,0.348869264,0.473047127,0.642464028,0.905794897,0.669763012,0.968152954,0.054415931,0.799437929,461.9141717
0.56281407,0.738864209,0.904752843,0.702850888,0.943421735,0.297771796,0.326387537,0.00383452,0.072592289,0.400423002,0.824439101,0.955911698,0.190904214,0.343576572,0.677553177,838.6127745
0.989949749,0.697732487,0.899746421,0.817316642,0.57252584,0.475054454,0.697949709,0.548651023,0.603329272,0.22599372,0.491139576,0.946304474,0.880745675,0.824481987,0.909052624,714.001996
0.698492462,0.507476239,0.591818907,0.257327824,0.730926861,0.527682812,0.582206078,0.146822941,0.304046353,0.241389392,0.644643563,0.490834713,0.463328192,0.698734859,0.244877234,159.0179641
0.532663317,0.604138562,0.827592835,0.509116145,0.376661037,0.828152736,0.287122881,0.438215553,0.321869114,0.575445732,0.873485214,0.498564012,0.4384328,0.844159539,0.59365284,423.8243513
0.778894472,0.214566888,0.902531308,0.692634777,0.413306933,0.685855002,0.264903927,0.676062357,0.919855998,0.308816076,0.079323322,0.605584643,0.244616761,0.597102584,0.986936043,737.6087824
0.824120603,0.264220402,0.440431654,0.68926134,0.697114725,0.544771687,0.209703016,0.713340738,0.227969131,0.465017239,0.126604746,0.521782276,0.101323725,0.212807552,0.668867936,603.1277445
0.442211055,0.900544318,0.94021521,0.407661356,0.267760926,0.121654394,0.458649475,0.625046189,0.009195961,0.570660778,0.510553069,0.672939139,0.713521145,0.618643487,0.514323212,688.3333333
0.472361809,0.367469782,0.665951116,0.719511383,0.503989269,0.551195056,0.647907488,0.361030675,0.282892442,0.427981536,0.608822144,0.510653279,0.642147934,0.315330717,0.233052082,388.2075848
0.56281407,0.431493092,0.790480686,0.524934174,0.551716707,0.882657393,0.576109069,0.184399713,0.598481405,0.343673964,0.628323855,0.59528985,0.530527824,0.958764846,0.506641175,376.5668663
0.40201005,0.751309091,0.96796937,0.336285745,0.43765489,0.987161535,0.860264427,0.855945153,0.960035306,0.17666146,0.746461123,0.787174158,0.893731264,0.795256173,0.408723545,223.9580838
0.005025126,0.025986394,0.152552504,0.756818064,0.666883047,0.829237789,0.506454901,0.132962992,0.067194259,0.09039835,0.656091257,0.611407781,0.861614799,0.282585131,0.691304284,471.6267465
0.08040201,0.046322912,0.634572373,0.835231833,0.719722439,0.269925025,0.432611487,0.651629042,0.164401833,0.512629361,0.56093154,0.351531325,0.395355028,0.516505277,0.741745723,940.8622754
0.336683417,0.331866477,0.92476425,0.479716213,0.846636829,0.263511757,0.744463341,0.116919773,0.096060919,0.522702423,0.39094527,0.906058136,0.339758442,0.135672231,0.614196017,664.1556886
0.849246231,0.248444061,0.981207602,0.861936247,0.219150512,0.359516782,0.63738932,0.756711833,0.386493255,0.974440188,0.474537275,0.480197585,0.2352637,0.803148107,0.776854617,826.2654691
