n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.854271357,0.736854264,0.13214453,0.149553012,0.640986473,0.536464992,0.38409733,0.240758863,0.576504569,0.052744496,0.268675342,0.563436017,0.15814378,0.589981067,0.606894025,0
0.296482412,0.406491597,0.612888303,0.066477687,0.563805727,0.481932128,0.414099682,0.044324125,0.331064125,0.453022123,0.640685275,0.915340557,0.626533932,0.135431671,0.33428732,2
0.085427136,0.482673011,0.157684129,0.621898553,0.713411069,0.658065783,0.827997188,0.003571121,0.680183199,0.829035566,0.154137054,0.55835195,0.081128029,0.245472892,0.83695714,0
0.075376884,0.859981352,0.984441433,0.502401393,0.364306552,0.860239987,0.554000587,0.891956608,0.179772139,0.85178346,0.39282471,0.99679566,0.600417236,0.991461829,0.491387531,512
0.638190955,0.463762733,0.19011426,0.39440032,0.795177446,0.804886585,0.10492775,0.935558251,0.617422223,0.277105924,0.962202779,0.872717782,0.985913365,0.594537413,0.972577436,0
0.949748744,0.009913831,0.243618958,0.251143768,0.184554529,0.250305624,0.608971892,0.960601597,0.565924607,0.587719334,0.496245199,0.886362906,0.460956089,0.79274235,0.50315747,0
0.412060302,0.161248108,0.900288357,0.353277221,0.944389271,0.903440602,0.762997207,0.292927324,0.270542219,0.923864734,0.277462015,0.172523834,0.955864753,0.165101966,0.014617737,0
0.718592965,0.074082314,0.871741015,0.684595703,0.355782784,0.727104411,0.567698318,0.883412233,0.663631281,0.268395,0.446499377,0.85658334,0.753936759,0.857043237,0.560893587,247
0.24120603,0.431070978,0.113417354,0.702755709,0.32438896,0.793779477,0.656473376,0.61880864,0.740790201,0.175185201,0.977858854,0.217979337,0.640995213,0.748288967,0.662812419,0
0.256281407,0.253243502,0.447204734,0.474419602,0.531381225,0.810954935,0.810474864,0.904773258,0.509335088,0.018342902,0.35241595,0.798384014,0.111554648,0.07655064,0.645800922,388
0.155778894,0.806569431,0.496893724,0.261014625,0.484520334,0.559095599,0.593380089,0.733473162,0.457357074,0.667758289,0.435856685,0.77905543,0.163133039,0.148436772,0.622163724,217
1,0.872397583,0.231435615,0.212776174,0.462030197,0.690002708,0.528249831,0.509848394,0.402553346,0.305456942,0.073781129,0.383742397,0.970564646,0.296069122,0.932212184,0
0.809045226,0.701238362,0.69277727,0.150311415,0.701563234,0.39381231,0.711340701,0.870171566,0.636886589,0.992563341,0.0588994,0.279262782,0.769508819,0.152167367,0.545905313,0
0.35678392,0.946107821,0.101735321,0.712330157,0.252664887,0.116125724,0.856142117,0.325709581,0.019506738,0.042081122,0.639434235,0.46241159,0.694809396,0.783055003,0.441940096,0
0.487437186,0.047206789,0.834380545,0.642144632,0.88062451,0.845437323,0.786954796,0.543927836,0.670613523,0.366805045,0.7575196,0.968596633,0.424693869,0.17558443,0.005494133,0
0.613065327,0.290229839,0.807941621,0.806143016,0.388255737,0.598914433,0.005767651,0.84727439,0.8112779,0.316893515,0.545678904,0.631433977,0.637356728,0.285485346,0.775712701,0
0.170854271,0.650514453,0.161862683,0.860295456,0.42319793,0.52422069,0.979256788,0.916868651,0.690950877,0.882649812,0.004580614,0.256115356,0.45080578,0.84704004,0.353037803,0
0.030150754,0.634230295,0.358129669,0.75773121,0.311789707,0.977883661,0.268584801,0.538271745,0.021328943,0.1446523,0.475204531,0.248754464,0.81498299,0.423275803,0.631079615,412
0.211055276,0.728228641,0.486445146,0.331037272,0.742497357,0.220676259,0.772590493,0.231797396,0.031712441,0.085292605,0.318236503,0.864421928,0.615188215,0.987057724,0.574121022,460
0.110552764,0.665950557,0.528522419,0.793809002,0.416351389,0.069732412,0.313607094,0.21081567,0.370427777,0.15898647,0.240630243,0.016957998,0.047248392,0.467326424,0.26812577,0
0.326633166,0.307404363,0.259390874,0.596043541,0.167217101,0.072001057,0.457411938,0.315321692,0.554282697,0.576620002,0.362957478,0.686860744,0.375835818,0.957009903,0.067822162,0
0.939698492,0.913511065,0.853360025,0.638928832,0.764762674,0.742048464,0.956536953,0.797485098,0.489010202,0.005948842,0.674201605,0.057751646,0.068064532,0.09614155,0.531142673,0
0.497487437,0.576099241,0.205039568,0.972685233,0.297414468,0.560490776,0.988208516,0.678166771,0.796441765,0.865193969,0.669529869,0.100064325,0.141389411,0.418352253,0.966164909,0
0.572864322,0.500328405,0.33836972,0.951239978,0.61811023,0.582351637,0.390251563,0.450797974,0.920899397,0.492186944,0.930246461,0.407055382,0.678590988,0.347501833,0.390786058,0
0.231155779,0.710318432,0.045868563,0.848523105,0.302360254,0.913848975,0.19338329,0.331389493,0.351094715,0.419626576,0.143130623,0.767977608,0.49661829,0.910334945,0.899684584,0
0.32160804,0.395239396,0.014531612,0.604302056,0.191649041,0.836657984,0.434055233,0.970399613,0.587319694,0.847151126,0.213498408,0.061496002,0.24780906,0.056277403,0.191615199,0
0.783919598,0.0690898,0.397049261,0.315236932,0.63944313,0.318784933,0.881496361,0.59761851,0.393824171,0.332714404,0.561846939,0.330948061,0.574810613,0.725004109,0.282796192,0
0.608040201,0.384039089,0.650288311,0.619011459,0.346550921,0.047882963,0.505849552,0.557864739,0.969295372,0.486296648,0.844787231,0.725607665,0.347568145,0.835579761,0.43874757,0
0.346733668,0.458389023,0.517620319,0.283929809,0.455848115,0.447050593,0.678258653,0.942981564,0.317490886,0.672730439,0.502823333,0.540959812,0.935473783,0.709793844,0.189031378,0
0.869346734,0.602784297,0.756748968,0.002322715,0.673389124,0.670394351,0.538883174,0.805772647,0.62151571,0.784334017,0.467025969,0.695086263,0.326365407,0.774727429,0.714171446,0
0.381909548,0.142298492,0.039863102,0.183791064,0.176024658,0.954567898,0.736469472,0.471961085,0.071433775,0.473628605,0.254925387,0.67285436,0.226282852,0.862715925,0.591897684,0
0.281407035,0.318279167,0.673659151,0.556864875,0.624925573,0.012187971,0.209341764,0.022355492,0.161601588,0.391979593,0.65882999,0.420106492,0.440225252,0.556007944,0.475192667,0
0.065326633,0.97685408,0.920651095,0.919581857,0.819128177,0.637860077,0.444005449,0.280343549,0.90703186,0.537916554,0.16769155,0.806001409,0.907357543,0.034473124,0.907432001,864
0.683417085,0.228237973,0.916997878,0.525617541,0.789419347,0.142441117,0.372542328,0.423773347,0.705304512,0.615630526,0.32411964,0.488306663,0.098162679,0.300751683,0.9898078,0
0.472361809,0.056844949,0.575398569,0.438962575,0.137238506,0.331783065,0.699637679,0.779063593,0.87361542,0.253407942,0.373095292,0.325105977,0.726866241,0.570471729,0.766080433,0
0.844221106,0.369729251,0.295253188,0.194295817,0.445679402,0.177781341,0.614936968,0.781325035,0.891840853,0.126116925,0.760411297,0.112671651,0.17592816,0.874739081,0.587061875,0
0.125628141,0.013603776,0.009773572,0.164160652,0.238483997,0.874389313,0.475467463,0.036823079,0.247004246,0.294226146,0.125911051,0.001541138,0.589489741,0.270134792,0.805578331,0
0.899497487,0.969708653,0.223170177,0.345246318,0.969176595,0.279698968,0.290700827,0.058110522,0.972607412,0.936827676,0.81864148,0.979158539,0.254532695,0.025422997,0.686397185,0
0.577889447,0.959796883,0.47294936,0.450557669,0.222624738,0.340435321,0.1382943,0.223634758,0.34082661,0.624557427,0.858029572,0.983353131,0.664236438,0.560317079,0.27116182,0
0.532663317,0.086259046,0.633067393,0.986435237,0.043842918,0.501291434,0.010658845,0.209733591,0.726240425,0.133322274,0.30626034,0.087292376,0.873590494,0.084975069,0.075772932,0
0.467336683,0.810088913,0.606151603,0.992716683,0.934425382,0.366103626,0.46335884,0.17981651,0.464977738,0.642636678,0.73566744,0.831691991,0.439554811,0.439541019,0.221616274,0
0.964824121,0.328980816,0.734979531,0.667269304,0.876298221,0.40322717,0.40720346,0.830041718,0.425770411,0.569279417,0.51995587,0.740225013,0.789816332,0.213971283,0.728121681,712
0.673366834,0.61563162,0.59487538,0.532858818,0.262838917,0.730378238,0.640037244,0.496177077,0.090442866,0.758949049,0.420721771,0.824782127,0.392926592,0.373027137,0.82545332,382
0.366834171,0.283128231,0.791792005,0.290979728,0.017098491,0.647957126,0.210290803,0.38092017,0.049644016,0.240673432,0.093304723,0.816332419,0.357128895,0.184219271,0.679630489,0
0.753768844,0.44744854,0.680082248,0.814536137,0.730384847,0.083922383,0.247919969,0.718276378,0.225717393,0.219603112,0.062251962,0.122427525,0.886732457,0.106356648,0.959982059,0
0.733668342,0.231115322,0.177712849,0.127368205,0.665527191,0.425166396,0.128671043,0.98055169,0.859031354,0.706139631,0.698449371,0.47961911,0.511404514,0.333687102,0.106776567,0
0.180904523,0.780780747,0.379492327,0.302616889,0.399221105,0.458340948,0.223119569,0.758949173,0.062168817,0.4626967,0.87188344,0.525107737,0.527710271,0.382759078,0.125137227,0
0.020100503,0.179858473,0.970679514,0.721694921,0.091182046,0.355163411,0.30321631,0.813645422,0.76040561,0.328127122,0.20706681,0.513477714,0.032868126,0.451749836,0.088123575,0
0.718592965,0.982812235,0.894343368,0.32828809,0.47069692,0.051036795,0.96188878,0.581496682,0.436499982,0.911528664,0.01647024,0.923776167,0.050506324,0.973021672,0.469946486,0
0.904522613,0.890726082,0.554220154,0.424562137,0.515923027,0.851957138,0.742069041,0.513310367,0.308623729,0.385068724,0.291085963,0.041812122,0.799244101,0.881370687,0.041046858,0
0.778894472,0.35156323,0.693835314,0.977318291,0.106462617,0.132106027,0.937126311,0.733069511,0.300290951,0.783984476,0.986891241,0.053639209,0.264065957,0.793095886,0.438561941,0
0.964824121,0.394141415,0.469781647,0.688692812,0.675324009,0.821147864,0.877073203,0.420295945,0.848079535,0.611577222,0.806107745,0.101245941,0.80990827,0.203585939,0.842333662,0
0.16080402,0.681182512,0.392442256,0.59718976,0.96290469,0.571453641,0.126726247,0.509023375,0.603050985,0.282656617,0.769303069,0.596041834,0.6176513,0.983484368,0.819522397,0
0.648241206,0.101180991,0.045692842,0.98630119,0.250801195,0.493099322,0.4990574,0.660067184,0.551479299,0.293876727,0.72684767,0.856977451,0.703095578,0.766010555,0.899901549,0
0.120603015,0.46117493,0.879737223,0.052527411,0.741725721,0.921502421,0.073945252,0.585606373,0.112183937,0.513801249,0.323315326,0.098063774,0.384296005,0.814689716,0.082430697,0
0.015075377,0.082093272,0.30648407,0.108275966,0.556003744,0.265266817,0.962941392,0.090732786,0.655677339,0.080299254,0.937414784,0.41687488,0.888658993,0.92939321,0.494284939,0
0.959798995,0.218584246,0.279837805,0.298907872,0.037238044,0.27117898,0.573768046,0.21377682,0.037692743,0.394334935,0.834030219,0.11986199,0.419956963,0.851827196,0.390128717,0
0.557788945,0.189499693,0.533016232,0.559655433,0.510464652,0.634772929,0.203372498,0.947540559,0.058451329,0.343605847,0.023958963,0.047802953,0.43841645,0.068103914,0.133851395,0
0.010050251,0.411680937,0.449045373,0.008268733,0.283075109,0.023083828,0.052706668,0.441422646,0.089126735,0.898403958,0.970994718,0.580718248,0.043649215,0.405653078,0.240703626,0
0.35678392,0.498086951,0.211154686,0.332159059,0.132663724,0.973052291,0.27130359,0.72350179,0.323721741,0.022918938,0.821220002,0.372168519,0.344446646,0.296696104,0.949665574,0
0.100502513,0.838335156,0.318303009,0.249265151,0.275590135,0.652997955,0.485463,0.087156131,0.34505537,0.948821694,0.991272097,0.236601493,0.781525201,0.864538472,0.022153283,0
0.83919598,0.260676674,0.243908128,0.170905785,0.824524668,0.846545341,0.092407322,0.548326114,0.874502076,0.038782183,0.418186645,0.896011045,0.087269948,0.211873657,0.997515634,0
0.025125628,0.809396378,0.683395519,0.501909454,0.444235673,0.78381161,0.282106653,0.153122596,0.530661975,0.771868199,0.789028626,0.122386409,0.735505612,0.723638412,0.736114625,0
0.577889447,0.92145841,0.701798284,0.677603103,0.857069304,0.327437146,0.668868208,0.450937395,0.49817498,0.194676338,0.709357046,0.749208575,0.853320569,0.000269427,0.923774669,0
0.477386935,0.294763878,0.618081977,0.288403794,0.781262877,0.456815252,0.454204956,0.385990019,0.098140786,0.20516077,0.092312856,0.991105457,0.374178452,0.033859111,0.076186416,237
0.944723618,0.174946334,0.907577817,0.853774234,0.358219744,0.112692608,0.54749927,0.074530681,0.545335684,0.094052188,0.309238147,0.911682288,0.842306737,0.967304672,0.038724941,0
0.83919598,0.851596334,0.943424663,0.72410489,0.292703608,0.124019187,0.17632694,0.433969642,0.193331281,0.862606199,0.486032091,0.473780033,0.571742687,0.48127338,0.519482796,0
0.522613065,0.872574241,0.654811686,0.888307852,0.617982591,0.305026913,0.566645421,0.353219129,0.682954022,0.101106268,0.421009044,0.176367774,0.190650584,0.498841666,0.301230237,0
0.407035176,0.194780985,0.511907734,0.458123862,0.471540398,0.968960423,0.616324018,0.88603159,0.916635691,0.855329998,0.553991021,0.508692185,0.927556783,0.054982556,0.404587558,0
0.296482412,0.693027832,0.526004137,0.42613837,0.367444474,0.600882703,0.773958542,0.626888554,0.51129545,0.535088356,0.693092626,0.67540621,0.867883675,0.37986774,0.144395916,0
0.08040201,0.317048257,0.424770347,0.96489654,0.501668686,0.866371762,0.632390911,0.649237962,0.993669796,0.35990528,0.403727907,0.928583656,0.022210786,0.078170575,0.346377684,0
0.663316583,0.111440491,0.559596262,0.66917061,0.01745237,0.629890999,0.728785935,0.982037113,0.365000415,0.40679057,0.167074923,0.276105414,0.282068007,0.832206235,0.764402001,286
0.381909548,0.883448079,0.93364312,0.745824953,0.120287056,0.358060188,0.186995021,0.346539788,0.61309206,0.673899739,0.28877386,0.548031515,0.10834306,0.845329607,0.718180418,0
0.582914573,0.15988415,0.287750319,0.791890381,0.683630106,0.524048865,0.042498967,0.576964432,0.853256146,0.118912689,0.271345064,0.190613544,0.504914129,0.737398783,0.356153369,0
0.180904523,0.090189657,0.156461245,0.011491588,0.004924948,0.373160009,0.003618024,0.243173277,0.041514742,0.690027978,0.226219278,0.343901212,0.039340156,0.777511585,0.169100983,0
0.748743719,0.050776964,0.074601904,0.409644585,0.084393921,0.758303625,0.316293145,0.537335264,0.784963011,0.446492077,0.739167025,0.430004058,0.477938812,0.341378253,0.931363467,0
0.195979899,0.42280182,0.565059346,0.928202095,0.874037977,0.061173223,0.882182613,0.18963163,0.697733835,0.145610678,0.148722972,0.901128513,0.912720766,0.555061874,0.643714912,0
0.783919598,0.824329255,0.850359279,0.183147625,0.62155173,0.877482398,0.506330569,0.487882152,0.262490435,0.794273924,0.637202047,0.338135727,0.238174169,0.693320861,0.066174033,0
0.979899497,0.905373027,0.98364964,0.220681966,0.187235302,0.773941317,0.087873625,0.36479619,0.572779987,0.15387362,0.337341197,0.868458848,0.64460525,0.951118748,0.909199186,0
0.72361809,0.305950192,0.863393232,0.991557987,0.731166128,0.317660762,0.524863602,0.969689429,0.675537355,0.375445857,0.671865331,0.514889211,0.138405465,0.254070926,0.577969256,0
0.547738693,0.748812875,0.638619362,0.897319947,0.957917028,0.594680307,0.241826131,0.802298143,0.129125277,0.806220062,0.312894952,0.037059327,0.498104916,0.043309211,0.668780427,0
0.592964824,0.131337939,0.329856588,0.575951507,0.847700133,0.25154777,0.404452709,0.752275977,0.802836653,0.741833125,0.947905969,0.641879754,0.638527623,0.223222836,0.44190899,0
0.688442211,0.161337645,0.595839823,0.07468341,0.427993977,0.894509602,0.011682672,0.049812081,0.38739385,0.573427605,0.880689476,0.565466373,0.823474348,0.157957648,0.558889613,0
0.864321608,0.512518601,0.181264557,0.614446117,0.819787194,0.930241987,0.906533694,0.654710392,0.747676104,0.988841958,0.519092826,0.687039738,0.793956518,0.097620682,0.913164262,0
0.738693467,0.374400037,0.20682377,0.320761869,0.330399939,0.484603945,0.063984598,0.496467916,0.818668667,0.254359995,0.193388143,0.329235367,0.54091062,0.548333985,0.884709838,0
0.130653266,0.029859752,0.758216884,0.365802883,0.982564933,0.390742019,0.460433099,0.339808156,0.838446237,0.730584918,0.969717328,0.313422874,0.428241314,0.143396806,0.041263506,0
0.457286432,0.347495456,0.033115046,0.820329567,0.064613115,0.472019281,0.626594037,0.410110255,0.25187969,0.817561541,0.174171082,0.486129406,0.81040366,0.443556636,0.561424509,0
0.638190955,0.241961528,0.357165861,0.442936658,0.393171519,0.806556226,0.760382998,0.814832114,0.861691049,0.636874107,0.538247057,0.882473365,0.179394648,0.713682832,0.259177321,0
0.879396985,0.44138796,0.488319925,0.460118399,0.889242471,0.619683998,0.603464066,0.30881957,0.76149416,0.668979839,0.957559694,0.700249152,0.689170569,0.139141361,0.622617411,0
0.110552764,0.001576075,0.194023441,0.637962303,0.576232323,0.188290329,0.983643311,0.930147925,0.509163303,0.875348517,0.560158342,0.959942945,0.39677437,0.567381111,0.200922734,0
0.24120603,0.625346802,0.83467198,0.378076894,0.342063468,0.033091021,0.868603836,0.706199795,0.948379721,0.907780768,0.12930486,0.79135664,0.666179906,0.083032253,0.971716083,0
0.432160804,0.947009191,0.144627456,0.816257796,0.171618498,0.440701594,0.643317471,0.315609233,0.417461697,0.305562378,0.062309359,0.780666421,0.957613126,0.871227535,0.706906155,0
0.658291457,0.478184018,0.806899895,0.523542487,0.321333706,0.041020326,0.165208789,0.607404164,0.452423751,0.311671593,0.79202463,0.692525075,0.164715056,0.615005348,0.415552868,0
0.51758794,0.223021625,0.367838024,0.563158401,0.930987962,0.153464771,0.37606332,0.019765878,0.067026143,0.001374178,0.775701612,0.201627042,0.658786333,0.998728259,0.293853991,0
0.899497487,0.334338559,0.234159345,0.628625664,0.228324137,0.231743938,0.158952462,0.618777326,0.441987405,0.220026755,0.118582481,0.183225516,0.758267492,0.585871439,0.808129424,0
0.055276382,0.509121583,0.224601437,0.760007762,0.990944301,0.837325691,0.219889807,0.230246073,0.400344078,0.653053667,0.24395875,0.257063329,0.719573493,0.622309005,0.957429129,0
0.502512563,0.030746854,0.083106953,0.751505172,0.212875617,0.167031352,0.115088048,0.068251919,0.77337289,0.504679732,0.0594948,0.602612562,0.145791152,0.52445768,0.12939125,0
0.396984925,0.547103693,0.999882873,0.843822822,0.649301476,0.437900218,0.941709845,0.471631417,0.754957434,0.464458457,0.3839456,0.753070478,0.621089166,0.909466393,0.587088037,533
0.266331658,0.584839456,0.731140085,0.776578931,0.027448361,0.700529647,0.958670038,0.17539027,0.186081577,0.998940952,0.250378895,0.071429469,0.483944692,0.300403101,0.505622334,0
